model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_cos,n_rows
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,19,0.9987892503682148,0.0003037009774392909,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,20,0.998844419299575,0.00029958074896035676,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,21,0.9990961836441294,0.0002277266236729566,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,22,0.9991304170570585,0.0001942078095135045,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,23,0.9992535776229379,0.0001817918490216607,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,24,0.9993007501084196,0.0001613126540274911,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,25,0.9992455409410139,0.0001852043249432735,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,26,0.999169935050761,0.00019958380047585046,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,27,0.9962084599360399,0.0007958390631262557,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,0,0.9984280131768807,0.000942552431877634,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,1,0.9981692124815463,0.001092728192842556,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,2,0.9981047581953478,0.001021109946433409,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,3,0.9975245772474411,0.001006583710518971,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,4,0.9975850686943096,0.0010052302530529247,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,5,0.9976277465085136,0.0010893461505588188,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,6,0.9978904965825535,0.0009590248925461844,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,7,0.9975879981335204,0.0010843894108035477,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,8,0.997713099348199,0.0010002592929278613,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,9,0.9974448483572762,0.0013278956354516817,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,10,0.9978242380669058,0.0011520331410905431,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,11,0.997909057589309,0.0013259061375184447,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,12,0.9980793034226001,0.0014307140189418696,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,13,0.9978044015478053,0.0018782158916696046,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,14,0.9978018538285314,0.002175031281663009,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,15,0.9977715289924436,0.002141128721916795,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,16,0.9980058526214046,0.0018339262608457552,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,17,0.9982505237596834,0.0014787158419882164,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,18,0.9984350052122337,0.0011525100463228332,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,19,0.9988524383956491,0.0007267530611202246,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,20,0.9988867963153275,0.000694960977940982,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,21,0.9991143894100872,0.00048700476621837523,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,22,0.9990462438952202,0.0004169744495417125,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,23,0.999199510007869,0.0003643281770635679,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,24,0.9992570701953456,0.0003069955104392692,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,25,0.999221632419037,0.00029998181541288945,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,26,0.9991215155600567,0.00032165828564396443,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,negative,27,0.9962450402515681,0.0011974203122350037,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,0,0.9985573842915092,0.0005549927393315788,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,1,0.998321123455105,0.0006569198337151662,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,2,0.9981959443051663,0.0006361416568750609,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,3,0.9974398382503712,0.000798872626013487,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,4,0.9974741511200965,0.0008394485074521838,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,5,0.9977358511932884,0.0007998754279524489,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,6,0.9979448792429024,0.000724338503490234,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,7,0.9977389266286596,0.0008944530077089282,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,8,0.9978962587737042,0.0008175455470400907,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,9,0.9977750048136987,0.0009250582135928271,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,10,0.998095657688358,0.0006829807389357884,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,11,0.9981661145863129,0.000630246561119021,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,12,0.9983176426884234,0.0005497482273500413,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,13,0.9979857466250242,0.0005263514036826697,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,14,0.9979964437380175,0.0005121848943496159,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,15,0.9978938021882492,0.0005158926416214265,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,16,0.998136302263755,0.0004639784765019683,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,17,0.9983679237553738,0.0003895035245738853,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,18,0.9984459671724495,0.00034119206897311344,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,19,0.998851903130706,0.00024567633413591865,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,20,0.9989205160313207,0.00023085692441212084,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,21,0.9991249134613724,0.00018243255500891058,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,22,0.9989454866043381,0.0001766430285066807,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,23,0.999117553647558,0.00015502981347010735,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,24,0.9991937833350422,0.00013853082394061554,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,25,0.999119878094027,0.00017767892265094432,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,26,0.9989987110491252,0.00018912152846436298,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,positive,27,0.9960641036897426,0.0006499219298996567,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,0,0.9987271831454447,0.000516078807651327,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,1,0.998538965911901,0.0005927144830659757,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,2,0.9984209175507126,0.0005926642483031174,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,3,0.997833329508643,0.0007590558940502493,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,4,0.9978801317449221,0.0007496603557828828,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,5,0.9979748765705712,0.0007725623939892605,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,6,0.9981590946817158,0.0006886766374145037,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,7,0.9978837807990639,0.0008605000131021905,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,8,0.9979743613796702,0.0008211076940513407,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,9,0.9977198167929076,0.0011340902223606602,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,10,0.9980033709783794,0.0010333716461965643,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,11,0.998041241870069,0.0012071360545569463,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,12,0.9981848016064356,0.0013223403041268626,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,13,0.9978008860072499,0.0016998517637481622,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,14,0.9976465790607318,0.0021374533123385913,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,15,0.9975730508416375,0.0021311856477034107,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,16,0.9978614996156006,0.0018061877476733856,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,17,0.9981284909165673,0.0014482943230140434,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,18,0.9982690419496033,0.0011630038582884437,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,19,0.9987024072481028,0.0007627275222631002,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,20,0.9987886606716478,0.0006982923380999386,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__cost_benefit_perspective__duty_based_perspective,negpos,negative,21,0.9990099025794439,0.000494979899522546,100
