model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_across_rows,n_rows_total
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,12,0.544590881069438,0.13048636175716358,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,13,0.5565085325254259,0.131969993814661,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,14,0.5649919873390524,0.13342265609105622,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,15,0.5855430146919787,0.1341366644006176,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,16,0.6271833736381544,0.12027213894408596,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,17,0.7154660450734289,0.09684803809696566,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,18,0.7455175435004464,0.08806707078995489,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,19,0.7627368751292652,0.07797490346291551,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,20,0.7567432231661881,0.07907586095167081,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,21,0.7512598255803331,0.07836191390573657,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,22,0.7432719472032469,0.07858536904028385,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,23,0.6954354675434951,0.07738332706748056,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,24,0.6654100626981494,0.07701161327647567,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,25,0.6860537458995705,0.07740982183535529,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,26,0.6824526636724205,0.07956078038650888,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,27,0.6503531671135765,0.0855417902983467,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,28,0.6523591036924863,0.08296891717984728,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,29,0.6286793915386063,0.09577132539006245,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,30,0.622407510813217,0.10148845437249016,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,31,0.5238560680799851,0.10033455598379115,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,32,0.3772702561175054,0.08530424857494416,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,33,0.36534858846242,0.07348010283847949,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,34,0.33505830440165774,0.0745793332724985,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,35,0.35663454640293885,0.07390224783898401,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,0,0.04539802147175183,0.17112363091548113,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,1,-0.0194403536009737,0.2172049667280909,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,2,-0.009796540835995045,0.19912250182036617,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,3,-0.00884347908781975,0.23008125228934992,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,4,0.0257197179843773,0.20911945567289955,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,5,0.03465098363662826,0.18433167607176804,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,6,0.07914101504311487,0.16758173383802394,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,7,0.09569770938066531,0.17234258081324463,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,8,0.17594095604956106,0.14052050600615584,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,9,0.21889580846766366,0.1352295796348395,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,10,0.1989527871241982,0.13980739748992946,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,11,0.1867115925773177,0.14069400664196777,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,12,0.47224446605121356,0.10006175035288703,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,13,0.49882443022886536,0.0933491807467522,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,14,0.5161374830747008,0.09718649932008391,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,15,0.5346408274729808,0.09359284050263712,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,16,0.5725234892078366,0.09304172079600131,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,17,0.6868677542683203,0.07192077381373957,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,18,0.7095401845971883,0.06806127952048234,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,19,0.7099741559039232,0.057471997183547646,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,20,0.7060401792636799,0.05895041755663619,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,21,0.6762347032471391,0.05362298496358183,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,22,0.6470039958264383,0.05685743436159662,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,23,0.5725559897479918,0.05077940462536592,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,24,0.5788034395779509,0.054904161520426834,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,25,0.6182569573574387,0.05408415550182908,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,26,0.5718497012526216,0.053990423345979525,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,27,0.571971242576575,0.05183795512854128,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,28,0.5672522430025707,0.05353149162247784,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,29,0.5651760172486727,0.0590740548161681,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,30,0.5621474599029429,0.06470578764783706,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,31,0.5015357852964413,0.0583136930157185,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,32,0.30750381233756185,0.053762640961717026,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,33,0.23865620731508358,0.05608520331343067,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,34,0.19305558704486336,0.06663473535026783,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,positive,35,0.2546763159955638,0.06538144213381408,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,0,0.06452216252615944,0.22860769148816593,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,1,0.06796426360729936,0.2621357315421362,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,2,0.08289895106666306,0.2420264427489425,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,3,0.08492369245637318,0.2666644162524033,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,4,0.15240298487259468,0.23343138394851912,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,5,0.1860233267224775,0.21695470289339064,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,6,0.28540993105521706,0.19321601801427632,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,7,0.29910454717212165,0.1918521843768557,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,8,0.3635758705537561,0.15989023192340157,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,9,0.39659019305042037,0.15205731573545586,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,10,0.4086903479986674,0.1539925540556694,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,11,0.38607877472885194,0.1611141178520137,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,12,0.5831121424597214,0.11121603357851689,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,13,0.5923672752939653,0.11073922597914866,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,14,0.5897545525926958,0.1160773001350802,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,15,0.6325809575464859,0.11053009013524588,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,16,0.6580058240860812,0.10537382424210538,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,17,0.7424802984071042,0.07465601572253165,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,18,0.7735878846737798,0.06700552042006551,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,19,0.7601758973189505,0.06292046404792512,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,20,0.7618256066333781,0.06370283362730968,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,21,0.73934176730672,0.06753381696958446,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,22,0.7277943592071426,0.07132220019198543,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,23,0.5972425052265646,0.07109284607118624,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,24,0.5486333848214511,0.07425812532891715,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,25,0.6020928736285065,0.07320659940668649,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,26,0.5912909094440216,0.07179648215667937,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,27,0.571773355376314,0.07486916163810219,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,28,0.5739442748323479,0.07704545380872438,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,29,0.5425291641245349,0.09387199028926083,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,30,0.5212929504808713,0.10153037901555982,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,31,0.4976344569678811,0.09116473151491682,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,32,0.33014898652708896,0.07698980864567462,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,33,0.23240702191511597,0.07747655060502527,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,34,0.2204327297345798,0.076092247794109,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,negative,35,0.27353851392106543,0.06404660484268529,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,0,0.04192992536655896,0.18140206774575768,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,1,-0.00673061158636889,0.23974539392680416,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,2,-0.003359750080577444,0.22069733063368993,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,3,0.014419037963212955,0.25649257925626895,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,4,0.0746502299918756,0.23071613003253144,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,5,0.08562591222169193,0.21297903192650408,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,6,0.16636631780944108,0.19303133815963638,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,7,0.18997731759911363,0.1962966995941266,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,8,0.27891424072064885,0.16881757450814536,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,9,0.3284311477664626,0.16085748850373333,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,10,0.3159245594610075,0.16642731872296027,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,11,0.30658334584739505,0.16924191346501802,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,12,0.5003279996135902,0.13179780403531074,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,13,0.5253517217124162,0.1310619744377055,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,14,0.545299623114685,0.13311721716182534,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,15,0.5906990210344697,0.12585312484380826,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__succinct__detailed,negpos,positive,16,0.6208803087900441,0.12204555266415368,100
