model,category,pair_slug,concat_variant,reference_variant,mean_cos,std_across_layers,n_layers,n_rows_total,pair_overall_mean
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__efficiency_perspective__fairness_perspective,posneg,negative,0.9981847042266381,0.001290655969205221,36,3600,0.9982240308075563
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__efficiency_perspective__fairness_perspective,posneg,positive,0.9982624479468643,0.0012105001758185728,36,3600,0.9982240308075563
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__effort_perspective__outcome_perspective,negpos,negative,0.9981824298870864,0.0013123265403994662,36,3600,0.9982302790020596
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__effort_perspective__outcome_perspective,negpos,positive,0.99826983155634,0.0011926925004302595,36,3600,0.9982302790020596
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__effort_perspective__outcome_perspective,posneg,negative,0.9981710867431001,0.001322847512603625,36,3600,0.9982302790020596
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__effort_perspective__outcome_perspective,posneg,positive,0.9982977678217119,0.001189270034439537,36,3600,0.9982302790020596
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__evidence_perspective__narrative_perspective,negpos,negative,0.9981633546890085,0.001288640440248435,36,3600,0.9981943945293998
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__evidence_perspective__narrative_perspective,negpos,positive,0.9982382675767906,0.0012403220819350652,36,3600,0.9981943945293998
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__evidence_perspective__narrative_perspective,posneg,negative,0.9981275630576195,0.001304237678628944,36,3600,0.9981943945293998
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__evidence_perspective__narrative_perspective,posneg,positive,0.998248392794181,0.0012536168982063766,36,3600,0.9981943945293998
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__feasibility_perspective__desirability_perspective,negpos,negative,0.9981412479715269,0.001324216322373851,36,3600,0.9982146088348798
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__feasibility_perspective__desirability_perspective,negpos,positive,0.9982820855856406,0.0012258435020334648,36,3600,0.9982146088348798
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__feasibility_perspective__desirability_perspective,posneg,negative,0.9981274506295185,0.0013251202463840847,36,3600,0.9982146088348798
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__feasibility_perspective__desirability_perspective,posneg,positive,0.9983076511528333,0.0012117523173509866,36,3600,0.9982146088348798
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__growth_perspective__sustainability_perspective,negpos,negative,0.9982541346484629,0.0012309427862075772,36,3600,0.9982711084151281
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__growth_perspective__sustainability_perspective,negpos,positive,0.9982988745385413,0.001168260408908636,36,3600,0.9982711084151281
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__growth_perspective__sustainability_perspective,posneg,negative,0.9982324355938249,0.0012581024241957533,36,3600,0.9982711084151281
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__growth_perspective__sustainability_perspective,posneg,positive,0.9982989888796833,0.0011880129571165616,36,3600,0.9982711084151281
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__impact_measurement_perspective__principle_based_perspective,negpos,negative,0.998187866914768,0.001263500235211701,36,3600,0.9982114899026359
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__impact_measurement_perspective__principle_based_perspective,negpos,positive,0.9983432547755791,0.0011787281578081465,36,3600,0.9982114899026359
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__impact_measurement_perspective__principle_based_perspective,posneg,negative,0.9980511987882221,0.0013380691563688804,36,3600,0.9982114899026359
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__impact_measurement_perspective__principle_based_perspective,posneg,positive,0.9982636391319741,0.001209998060251726,36,3600,0.9982114899026359
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__implementation_perspective__design_perspective,negpos,negative,0.9982130494423403,0.001223971727337613,36,3600,0.9982258931269311
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__implementation_perspective__design_perspective,negpos,positive,0.9982667679536544,0.0012186191105431538,36,3600,0.9982258931269311
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__implementation_perspective__design_perspective,posneg,negative,0.9981709138896543,0.0012336672612049588,36,3600,0.9982258931269311
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__implementation_perspective__design_perspective,posneg,positive,0.9982528412220755,0.0012090902167417518,36,3600,0.9982258931269311
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__incentive_perspective__norm_perspective,negpos,negative,0.9981622326584856,0.0012676765811890874,36,3600,0.9982068798548285
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__incentive_perspective__norm_perspective,negpos,positive,0.9982603359516001,0.0012533017505607334,36,3600,0.9982068798548285
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__incentive_perspective__norm_perspective,posneg,negative,0.9981339487088429,0.0012537361328915433,36,3600,0.9982068798548285
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__incentive_perspective__norm_perspective,posneg,positive,0.9982710021003852,0.0012335143107415414,36,3600,0.9982068798548285
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__individual_impact_perspective__system_impact_perspective,negpos,negative,0.9981027639472884,0.0013457167077297748,36,3600,0.9981388288034203
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__individual_impact_perspective__system_impact_perspective,negpos,positive,0.9981423961970582,0.001319489110084303,36,3600,0.9981388288034203
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__individual_impact_perspective__system_impact_perspective,posneg,negative,0.9980890365982779,0.001333670058036199,36,3600,0.9981388288034203
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__individual_impact_perspective__system_impact_perspective,posneg,positive,0.9982211184710565,0.0012735317182334344,36,3600,0.9981388288034203
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__individual_perspective__societal_perspective,negpos,negative,0.9982483009391765,0.001258563097024932,36,3600,0.9982294362558316
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__individual_perspective__societal_perspective,negpos,positive,0.9982184658849914,0.0012057564754110934,36,3600,0.9982294362558316
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__individual_perspective__societal_perspective,posneg,negative,0.998223234114596,0.001310928237544824,36,3600,0.9982294362558316
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__individual_perspective__societal_perspective,posneg,positive,0.9982277440845624,0.001233878527216616,36,3600,0.9982294362558316
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,negpos,negative,0.9981660473211598,0.0012771125958269695,36,3600,0.9982074860882274
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,negpos,positive,0.99826168664033,0.0012287779527931214,36,3600,0.9982074860882274
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,posneg,negative,0.9981576891243219,0.0012711956253305464,36,3600,0.9982074860882274
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,posneg,positive,0.998244521267098,0.0012265660219880736,36,3600,0.9982074860882274
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__innovation_perspective__regulation_perspective,negpos,negative,0.9981539109818238,0.001274492407473821,36,3600,0.9981860472880594
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__innovation_perspective__regulation_perspective,negpos,positive,0.998232994354753,0.0011892726439129014,36,3600,0.9981860472880594
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__innovation_perspective__regulation_perspective,posneg,negative,0.9981250195210458,0.001275689071418027,36,3600,0.9981860472880594
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__innovation_perspective__regulation_perspective,posneg,positive,0.998232264294615,0.0011842496286691604,36,3600,0.9981860472880594
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__local_perspective__global_perspective,negpos,negative,0.9982913038953087,0.0012160121532735371,36,3600,0.9982931298387215
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__local_perspective__global_perspective,negpos,positive,0.9982957445286031,0.0011684464158387194,36,3600,0.9982931298387215
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__local_perspective__global_perspective,posneg,negative,0.9982814097356751,0.001237761969299104,36,3600,0.9982931298387215
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__local_perspective__global_perspective,posneg,positive,0.9983040611952991,0.0011832433267938629,36,3600,0.9982931298387215
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__logic_perspective__empathy_perspective,negpos,negative,0.9981386296025438,0.0013611069154040797,36,3600,0.9981638927592396
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__logic_perspective__empathy_perspective,negpos,positive,0.9981719263454862,0.0012277284811169423,36,3600,0.9981638927592396
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__logic_perspective__empathy_perspective,posneg,negative,0.9981239277702589,0.0013326125829862528,36,3600,0.9981638927592396
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__logic_perspective__empathy_perspective,posneg,positive,0.9982210873186692,0.0012039931743158699,36,3600,0.9981638927592396
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__mechanistic_perspective__holistic_perspective,negpos,negative,0.998214092379726,0.001203952238793457,36,3600,0.9982761394128362
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__mechanistic_perspective__holistic_perspective,negpos,positive,0.998362923200625,0.0011756320348973864,36,3600,0.9982761394128362
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__mechanistic_perspective__holistic_perspective,posneg,negative,0.9981660680160847,0.001208422884322994,36,3600,0.9982761394128362
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__mechanistic_perspective__holistic_perspective,posneg,positive,0.9983614740549093,0.001162376322804246,36,3600,0.9982761394128362
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__micro_level_perspective__macro_level_perspective,negpos,negative,0.9982147220919119,0.0012328078479280336,36,3600,0.9982616730897289
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__micro_level_perspective__macro_level_perspective,negpos,positive,0.9983119015961681,0.0011942669834305434,36,3600,0.9982616730897289
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__micro_level_perspective__macro_level_perspective,posneg,negative,0.9981950100389542,0.0012345212846206523,36,3600,0.9982616730897289
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__micro_level_perspective__macro_level_perspective,posneg,positive,0.9983250586318815,0.001190816093909228,36,3600,0.9982616730897289
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__operational_perspective__strategic_perspective,negpos,negative,0.9982409021078228,0.0012145638687442095,36,3600,0.9982395629592944
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__operational_perspective__strategic_perspective,negpos,positive,0.9982678559599965,0.001196286578555167,36,3600,0.9982395629592944
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__operational_perspective__strategic_perspective,posneg,negative,0.9981955021567723,0.0012325791032468242,36,3600,0.9982395629592944
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__operational_perspective__strategic_perspective,posneg,positive,0.9982539916125861,0.001200216442349365,36,3600,0.9982395629592944
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__resilience_perspective,negpos,negative,0.9982129304414743,0.0012629456433056647,36,3600,0.9982147391288595
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__resilience_perspective,negpos,positive,0.9982415541761793,0.0011963243156318008,36,3600,0.9982147391288595
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__resilience_perspective,posneg,negative,0.9981762126733285,0.001285652084025561,36,3600,0.9982147391288595
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__resilience_perspective,posneg,positive,0.998228259224456,0.0012075468872456906,36,3600,0.9982147391288595
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__satisficing_perspective,negpos,negative,0.9981490018233105,0.0012764960012539768,36,3600,0.998151973431848
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__satisficing_perspective,negpos,positive,0.998176740068216,0.0011823359917731845,36,3600,0.998151973431848
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__satisficing_perspective,posneg,negative,0.9980881610217521,0.0013025844603200638,36,3600,0.998151973431848
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__satisficing_perspective,posneg,positive,0.9981939908141134,0.001193433265965322,36,3600,0.998151973431848
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__output_perspective__process_perspective,negpos,negative,0.9982031437906796,0.001278328001768791,36,3600,0.998097867053678
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__output_perspective__process_perspective,negpos,positive,0.9980268911937343,0.0012016520587922385,36,3600,0.998097867053678
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__output_perspective__process_perspective,posneg,negative,0.9980892810618944,0.0014012760814276581,36,3600,0.998097867053678
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__output_perspective__process_perspective,posneg,positive,0.9980721521684034,0.0012770095097355044,36,3600,0.998097867053678
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__performance_metric_perspective__well_being_perspective,negpos,negative,0.998179686595934,0.0013022323446547778,36,3600,0.9982158256902595
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__performance_metric_perspective__well_being_perspective,negpos,positive,0.9982818506448194,0.0012018791769182636,36,3600,0.9982158256902595
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__performance_metric_perspective__well_being_perspective,posneg,negative,0.9981015949193228,0.0012892685086813818,36,3600,0.9982158256902595
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__performance_metric_perspective__well_being_perspective,posneg,positive,0.9983001706009615,0.0011848614532268384,36,3600,0.9982158256902595
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__performance_perspective__safety_perspective,negpos,negative,0.9982428546506087,0.001245771606230087,36,3600,0.9982451070375675
